ShipmentID,OrderID,OriginPort,DestinationPort,Carrier,Mode,DepartureDate,ArrivalDate,StandardTransitDays,ActualTransitDays,Status
S02664,O02664,Hamburg,Vancouver,CMA CGM,Sea,2024-04-26,2024-05-24,22,28,Delayed
S02665,O02665,Shanghai,New York,Evergreen,Sea,2024-06-25,2024-07-28,30,33,Delayed
S02666,O02666,Shanghai,Los Angeles,FedEx Logistics,Air,2024-01-26,2024-02-04,3,9,Delayed
S02667,O02667,Nhava Sheva,Houston,Evergreen,Sea,2024-06-09,2024-07-07,30,28,Delivered
S02668,O02668,Hong Kong,Los Angeles,DHL Aviation,Air,2024-03-03,2024-03-05,2,2,Delivered
S02669,O02669,Singapore,Los Angeles,Evergreen,Sea,2024-02-20,2024-03-13,20,22,Delayed
S02670,O02670,Busan,Sydney,MSC,Sea,2024-07-06,2024-07-27,16,21,Delayed
S02671,O02671,Singapore,Los Angeles,Evergreen,Sea,2024-01-23,2024-02-18,20,26,Delayed
S02672,O02672,Hong Kong,Los Angeles,DHL Aviation,Air,2024-01-01,2024-01-07,2,6,Delayed
S02673,O02673,Nhava Sheva,Houston,COSCO,Sea,2024-02-23,2024-03-24,30,30,Delivered
S02674,O02674,Hamburg,Antwerp,CMA CGM,Sea,2024-06-06,2024-06-15,5,9,Delayed
S02675,O02675,Singapore,Los Angeles,Evergreen,Sea,2024-03-30,2024-04-24,20,25,Delayed
S02676,O02676,Singapore,Felixstowe,CMA CGM,Sea,2024-02-29,2024-04-05,34,36,Delayed
S02677,O02677,Busan,Sydney,Evergreen,Sea,2024-04-10,2024-04-29,16,19,Delayed
S02678,O02678,Hamburg,Tokyo,Maersk,Sea,2024-02-26,2024-03-24,28,27,Delivered
S02679,O02679,Frankfurt,New York,FedEx Logistics,Air,2024-04-24,2024-04-29,2,5,Delayed
S02680,O02680,Busan,New York,Maersk,Sea,2024-02-15,2024-03-23,32,37,Delayed
S02681,O02681,Hong Kong,Los Angeles,DHL Aviation,Air,2024-03-29,2024-04-04,2,6,Delayed
S02682,O02682,Busan,Sydney,Hapag-Lloyd,Sea,2024-06-02,2024-06-22,16,20,Delayed
S02683,O02683,Shanghai,Los Angeles,CMA CGM,Sea,2024-03-09,2024-04-02,18,24,Delayed
S02684,O02684,Busan,New York,Maersk,Sea,2024-05-23,2024-06-27,32,35,Delayed
S02685,O02685,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-04-10,2024-05-07,22,27,Delayed
S02686,O02686,Hamburg,Tokyo,Maersk,Sea,2024-03-09,2024-04-11,28,33,Delayed
S02687,O02687,Hamburg,Vancouver,Evergreen,Sea,2024-01-12,2024-02-05,22,24,Delayed
S02688,O02688,Singapore,Los Angeles,COSCO,Sea,2024-02-12,2024-03-09,20,26,Delayed
S02689,O02689,Singapore,Antwerp,Maersk,Sea,2024-06-06,2024-07-11,32,35,Delayed
S02690,O02690,Nhava Sheva,Houston,Maersk,Sea,2024-07-03,2024-07-31,30,28,Delivered
S02691,O02691,Shanghai,Los Angeles,FedEx Logistics,Air,2024-03-31,2024-04-09,3,9,Delayed
S02692,O02692,Shanghai,Los Angeles,COSCO,Sea,2024-02-23,2024-03-15,18,21,Delayed
S02693,O02693,Singapore,Felixstowe,COSCO,Sea,2024-04-11,2024-05-16,34,35,Delayed
S02694,O02694,Singapore,Felixstowe,CMA CGM,Sea,2024-03-25,2024-05-02,34,38,Delayed
S02695,O02695,Hamburg,Antwerp,MSC,Sea,2024-01-04,2024-01-07,5,3,Delivered
S02696,O02696,Dubai,London,DHL Aviation,Air,2024-05-08,2024-05-14,2,6,Delayed
S02697,O02697,Shanghai,Los Angeles,MSC,Sea,2024-03-13,2024-04-02,18,20,Delayed
S02698,O02698,Singapore,Antwerp,Evergreen,Sea,2024-03-04,2024-04-03,32,30,Delivered
S02699,O02699,Shanghai,New York,Hapag-Lloyd,Sea,2024-06-16,2024-07-20,30,34,Delayed
S02700,O02700,Hamburg,Antwerp,CMA CGM,Sea,2024-01-22,2024-01-26,5,4,Delivered
S02701,O02701,Hamburg,Antwerp,Evergreen,Sea,2024-07-14,2024-07-23,5,9,Delayed
S02702,O02702,Hamburg,Antwerp,COSCO,Sea,2024-06-03,2024-06-08,5,5,Delivered
S02703,O02703,Shanghai,Sydney,Hapag-Lloyd,Sea,2024-02-19,2024-03-12,20,22,Delayed
S02704,O02704,Busan,New York,COSCO,Sea,2024-07-09,2024-08-08,32,30,Delivered
S02705,O02705,Busan,Sydney,MSC,Sea,2024-01-26,2024-02-13,16,18,Delayed
S02706,O02706,Dubai,London,FedEx Logistics,Air,2024-04-06,2024-04-10,2,4,Delayed
S02707,O02707,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-05-23,2024-06-14,20,22,Delayed
S02708,O02708,Hamburg,Antwerp,COSCO,Sea,2024-05-09,2024-05-15,5,6,Delayed
S02709,O02709,Busan,Sydney,Evergreen,Sea,2024-04-10,2024-04-29,16,19,Delayed
S02710,O02710,Hamburg,Antwerp,Maersk,Sea,2024-04-25,2024-05-01,5,6,Delayed
S02711,O02711,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-07-16,2024-08-04,18,19,Delayed
S02712,O02712,Busan,Sydney,COSCO,Sea,2024-01-28,2024-02-15,16,18,Delayed
S02713,O02713,Singapore,Antwerp,Maersk,Sea,2024-01-25,2024-03-03,32,38,Delayed
S02714,O02714,Busan,Sydney,COSCO,Sea,2024-03-04,2024-03-19,16,15,Delivered
S02715,O02715,Shanghai,Sydney,Hapag-Lloyd,Sea,2024-05-13,2024-06-03,20,21,Delayed
S02716,O02716,Busan,Sydney,CMA CGM,Sea,2024-04-15,2024-05-03,16,18,Delayed
S02717,O02717,Singapore,Felixstowe,Maersk,Sea,2024-03-23,2024-04-30,34,38,Delayed
S02718,O02718,Frankfurt,New York,DHL Aviation,Air,2024-07-12,2024-07-20,2,8,Delayed
S02719,O02719,Nhava Sheva,Houston,Hapag-Lloyd,Sea,2024-03-21,2024-04-21,30,31,Delayed
S02720,O02720,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-05-11,2024-05-22,5,11,Delayed
S02721,O02721,Hong Kong,Los Angeles,DHL Aviation,Air,2024-01-27,2024-02-02,2,6,Delayed
S02722,O02722,Busan,New York,MSC,Sea,2024-07-12,2024-08-11,32,30,Delivered
S02723,O02723,Hamburg,Antwerp,Maersk,Sea,2024-02-12,2024-02-18,5,6,Delayed
S02724,O02724,Shanghai,New York,Maersk,Sea,2024-04-18,2024-05-23,30,35,Delayed
S02725,O02725,Nhava Sheva,Houston,Hapag-Lloyd,Sea,2024-02-05,2024-03-12,30,36,Delayed
S02726,O02726,Shanghai,Los Angeles,CMA CGM,Sea,2024-01-31,2024-02-22,18,22,Delayed
S02727,O02727,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-05-13,2024-05-18,2,5,Delayed
S02728,O02728,Hamburg,Vancouver,COSCO,Sea,2024-06-15,2024-07-07,22,22,Delivered
S02729,O02729,Nhava Sheva,Houston,Evergreen,Sea,2024-02-22,2024-03-26,30,33,Delayed
S02730,O02730,Hamburg,Tokyo,Hapag-Lloyd,Sea,2024-04-28,2024-05-27,28,29,Delayed
S02731,O02731,Hong Kong,Los Angeles,DHL Aviation,Air,2024-02-12,2024-02-20,2,8,Delayed
S02732,O02732,Busan,Sydney,Maersk,Sea,2024-03-22,2024-04-11,16,20,Delayed
S02733,O02733,Busan,Sydney,Maersk,Sea,2024-01-02,2024-01-20,16,18,Delayed
S02734,O02734,Singapore,Los Angeles,Evergreen,Sea,2024-01-25,2024-02-20,20,26,Delayed
S02735,O02735,Shanghai,New York,Maersk,Sea,2024-06-08,2024-07-13,30,35,Delayed
S02736,O02736,Shanghai,New York,CMA CGM,Sea,2024-06-11,2024-07-17,30,36,Delayed
S02737,O02737,Frankfurt,New York,DHL Aviation,Air,2024-02-19,2024-02-23,2,4,Delayed
S02738,O02738,Busan,New York,COSCO,Sea,2024-07-05,2024-08-08,32,34,Delayed
S02739,O02739,Busan,New York,CMA CGM,Sea,2024-05-23,2024-06-30,32,38,Delayed
S02740,O02740,Singapore,Los Angeles,Maersk,Sea,2024-05-31,2024-06-20,20,20,Delivered
S02741,O02741,Singapore,Los Angeles,CMA CGM,Sea,2024-02-15,2024-03-08,20,22,Delayed
S02742,O02742,Singapore,Felixstowe,COSCO,Sea,2024-05-30,2024-07-07,34,38,Delayed
S02743,O02743,Shanghai,Sydney,COSCO,Sea,2024-03-11,2024-04-05,20,25,Delayed
S02744,O02744,Shanghai,Los Angeles,MSC,Sea,2024-02-25,2024-03-13,18,17,Delivered
S02745,O02745,Dubai,London,DHL Aviation,Air,2024-02-06,2024-02-08,2,2,Delivered
S02746,O02746,Shanghai,Los Angeles,CMA CGM,Sea,2024-01-20,2024-02-05,18,16,Delivered
S02747,O02747,Busan,Sydney,Hapag-Lloyd,Sea,2024-06-19,2024-07-10,16,21,Delayed
S02748,O02748,Nhava Sheva,Houston,Maersk,Sea,2024-03-02,2024-04-07,30,36,Delayed
S02749,O02749,Busan,New York,Evergreen,Sea,2024-05-01,2024-06-05,32,35,Delayed
S02750,O02750,Nhava Sheva,Houston,CMA CGM,Sea,2024-05-15,2024-06-13,30,29,Delivered
S02751,O02751,Singapore,London,DHL Aviation,Air,2024-06-11,2024-06-15,2,4,Delayed
S02752,O02752,Busan,New York,COSCO,Sea,2024-04-23,2024-05-30,32,37,Delayed
S02753,O02753,Hamburg,Tokyo,Evergreen,Sea,2024-01-31,2024-03-05,28,34,Delayed
S02754,O02754,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-02-15,2024-02-16,2,1,Delivered
S02755,O02755,Tokyo,Sydney,FedEx Logistics,Air,2024-07-05,2024-07-11,2,6,Delayed
S02756,O02756,Nhava Sheva,Houston,MSC,Sea,2024-04-07,2024-05-10,30,33,Delayed
S02757,O02757,Hamburg,Antwerp,Maersk,Sea,2024-02-20,2024-03-01,5,10,Delayed
S02758,O02758,Singapore,Los Angeles,Maersk,Sea,2024-05-30,2024-06-21,20,22,Delayed
S02759,O02759,Hamburg,Vancouver,CMA CGM,Sea,2024-05-08,2024-05-28,22,20,Delivered
S02760,O02760,Shanghai,Los Angeles,Evergreen,Sea,2024-03-11,2024-04-03,18,23,Delayed
S02761,O02761,Hamburg,Antwerp,Evergreen,Sea,2024-03-05,2024-03-12,5,7,Delayed
S02762,O02762,Shanghai,Sydney,Maersk,Sea,2024-07-02,2024-07-27,20,25,Delayed
S02763,O02763,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-05-05,2024-05-07,2,2,Delivered
S02764,O02764,Singapore,Antwerp,COSCO,Sea,2024-01-27,2024-02-26,32,30,Delivered
S02765,O02765,Shanghai,Sydney,Evergreen,Sea,2024-02-09,2024-02-29,20,20,Delivered
S02766,O02766,Singapore,London,DHL Aviation,Air,2024-04-17,2024-04-18,2,1,Delivered
S02767,O02767,Singapore,Antwerp,Evergreen,Sea,2024-01-16,2024-02-20,32,35,Delayed
S02768,O02768,Nhava Sheva,Houston,CMA CGM,Sea,2024-02-19,2024-03-18,30,28,Delivered
S02769,O02769,Singapore,Antwerp,CMA CGM,Sea,2024-06-30,2024-08-01,32,32,Delivered
S02770,O02770,Dubai,London,FedEx Logistics,Air,2024-05-12,2024-05-13,2,1,Delivered
S02771,O02771,Tokyo,Sydney,FedEx Logistics,Air,2024-06-19,2024-06-20,2,1,Delivered
S02772,O02772,Nhava Sheva,Houston,MSC,Sea,2024-07-05,2024-08-06,30,32,Delayed
S02773,O02773,Busan,Sydney,Maersk,Sea,2024-03-11,2024-03-28,16,17,Delayed
S02774,O02774,Busan,New York,MSC,Sea,2024-06-11,2024-07-11,32,30,Delivered
S02775,O02775,Nhava Sheva,Houston,CMA CGM,Sea,2024-01-31,2024-03-04,30,33,Delayed
S02776,O02776,Hamburg,Antwerp,Maersk,Sea,2024-05-24,2024-06-03,5,10,Delayed
S02777,O02777,Shanghai,New York,MSC,Sea,2024-07-05,2024-08-03,30,29,Delivered
S02778,O02778,Shanghai,Sydney,Evergreen,Sea,2024-01-06,2024-01-26,20,20,Delivered
S02779,O02779,Singapore,Los Angeles,Evergreen,Sea,2024-04-05,2024-04-30,20,25,Delayed
S02780,O02780,Hamburg,Antwerp,MSC,Sea,2024-03-19,2024-03-25,5,6,Delayed
S02781,O02781,Hamburg,Antwerp,MSC,Sea,2024-03-20,2024-03-23,5,3,Delivered
S02782,O02782,Hamburg,Tokyo,MSC,Sea,2024-03-12,2024-04-09,28,28,Delivered
S02783,O02783,Busan,New York,MSC,Sea,2024-02-18,2024-03-23,32,34,Delayed
S02784,O02784,Singapore,London,FedEx Logistics,Air,2024-03-07,2024-03-14,2,7,Delayed
S02785,O02785,Busan,Sydney,CMA CGM,Sea,2024-05-28,2024-06-16,16,19,Delayed
S02786,O02786,Singapore,Antwerp,COSCO,Sea,2024-04-25,2024-05-27,32,32,Delivered
S02787,O02787,Shanghai,Sydney,Hapag-Lloyd,Sea,2024-02-09,2024-03-06,20,26,Delayed
S02788,O02788,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-03-29,2024-04-05,5,7,Delayed
S02789,O02789,Hamburg,Antwerp,COSCO,Sea,2024-05-21,2024-05-28,5,7,Delayed
S02790,O02790,Singapore,Los Angeles,CMA CGM,Sea,2024-02-25,2024-03-21,20,25,Delayed
S02791,O02791,Shanghai,New York,COSCO,Sea,2024-06-17,2024-07-17,30,30,Delivered
S02792,O02792,Busan,Sydney,COSCO,Sea,2024-03-23,2024-04-11,16,19,Delayed
S02793,O02793,Singapore,Antwerp,COSCO,Sea,2024-01-09,2024-02-13,32,35,Delayed
S02794,O02794,Singapore,Antwerp,CMA CGM,Sea,2024-01-03,2024-02-04,32,32,Delivered
S02795,O02795,Hamburg,Vancouver,CMA CGM,Sea,2024-06-14,2024-07-05,22,21,Delivered
S02796,O02796,Hamburg,Vancouver,CMA CGM,Sea,2024-02-11,2024-03-09,22,27,Delayed
S02797,O02797,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-06-06,2024-06-29,18,23,Delayed
S02798,O02798,Hamburg,Antwerp,Hapag-Lloyd,Sea,2024-07-06,2024-07-15,5,9,Delayed
S02799,O02799,Singapore,Los Angeles,CMA CGM,Sea,2024-07-04,2024-07-27,20,23,Delayed
S02800,O02800,Busan,Sydney,Evergreen,Sea,2024-04-12,2024-04-30,16,18,Delayed
S02801,O02801,Singapore,Los Angeles,COSCO,Sea,2024-01-28,2024-02-21,20,24,Delayed
S02802,O02802,Hamburg,Tokyo,COSCO,Sea,2024-04-12,2024-05-08,28,26,Delivered
S02803,O02803,Singapore,Felixstowe,CMA CGM,Sea,2024-06-01,2024-07-11,34,40,Delayed
S02804,O02804,Shanghai,Sydney,MSC,Sea,2024-02-03,2024-02-26,20,23,Delayed
S02805,O02805,Shanghai,Los Angeles,Maersk,Sea,2024-03-20,2024-04-07,18,18,Delivered
S02806,O02806,Tokyo,Sydney,FedEx Logistics,Air,2024-02-12,2024-02-19,2,7,Delayed
S02807,O02807,Singapore,Felixstowe,MSC,Sea,2024-02-14,2024-03-21,34,36,Delayed
S02808,O02808,Singapore,Felixstowe,MSC,Sea,2024-02-22,2024-03-31,34,38,Delayed
S02809,O02809,Singapore,Los Angeles,MSC,Sea,2024-06-24,2024-07-20,20,26,Delayed
S02810,O02810,Frankfurt,New York,DHL Aviation,Air,2024-05-02,2024-05-04,2,2,Delivered
S02811,O02811,Busan,Sydney,COSCO,Sea,2024-06-24,2024-07-14,16,20,Delayed
S02812,O02812,Busan,Sydney,Evergreen,Sea,2024-04-06,2024-04-27,16,21,Delayed
S02813,O02813,Shanghai,New York,Hapag-Lloyd,Sea,2024-02-02,2024-03-06,30,33,Delayed
S02814,O02814,Singapore,Felixstowe,Hapag-Lloyd,Sea,2024-07-16,2024-08-22,34,37,Delayed
S02815,O02815,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-06-01,2024-06-07,2,6,Delayed
S02816,O02816,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-06-20,2024-07-10,22,20,Delivered
S02817,O02817,Shanghai,Sydney,MSC,Sea,2024-07-15,2024-08-05,20,21,Delayed
S02818,O02818,Hamburg,Vancouver,COSCO,Sea,2024-01-01,2024-01-27,22,26,Delayed
S02819,O02819,Hong Kong,Los Angeles,DHL Aviation,Air,2024-02-05,2024-02-12,2,7,Delayed
S02820,O02820,Singapore,Los Angeles,CMA CGM,Sea,2024-04-21,2024-05-10,20,19,Delivered
S02821,O02821,Singapore,Antwerp,MSC,Sea,2024-04-18,2024-05-20,32,32,Delivered
S02822,O02822,Busan,New York,Evergreen,Sea,2024-05-03,2024-06-02,32,30,Delivered
S02823,O02823,Busan,New York,MSC,Sea,2024-02-11,2024-03-18,32,36,Delayed
S02824,O02824,Shanghai,New York,Hapag-Lloyd,Sea,2024-01-22,2024-02-24,30,33,Delayed
S02825,O02825,Shanghai,New York,Evergreen,Sea,2024-04-13,2024-05-11,30,28,Delivered
S02826,O02826,Singapore,Felixstowe,COSCO,Sea,2024-05-09,2024-06-16,34,38,Delayed
S02827,O02827,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-06-16,2024-07-08,18,22,Delayed
S02828,O02828,Shanghai,Los Angeles,CMA CGM,Sea,2024-04-18,2024-05-08,18,20,Delayed
S02829,O02829,Shanghai,New York,COSCO,Sea,2024-04-25,2024-05-31,30,36,Delayed
S02830,O02830,Busan,Sydney,Evergreen,Sea,2024-03-26,2024-04-17,16,22,Delayed
S02831,O02831,Shanghai,Los Angeles,DHL Aviation,Air,2024-04-18,2024-04-27,3,9,Delayed
S02832,O02832,Singapore,Antwerp,Maersk,Sea,2024-02-08,2024-03-09,32,30,Delivered
S02833,O02833,Hamburg,Antwerp,COSCO,Sea,2024-03-07,2024-03-13,5,6,Delayed
S02834,O02834,Shanghai,Sydney,Evergreen,Sea,2024-04-26,2024-05-20,20,24,Delayed
S02835,O02835,Hamburg,Tokyo,Maersk,Sea,2024-02-01,2024-03-05,28,33,Delayed
S02836,O02836,Shanghai,Los Angeles,COSCO,Sea,2024-06-24,2024-07-15,18,21,Delayed
S02837,O02837,Hamburg,Vancouver,Evergreen,Sea,2024-03-16,2024-04-05,22,20,Delivered
S02838,O02838,Singapore,Felixstowe,CMA CGM,Sea,2024-04-01,2024-05-09,34,38,Delayed
S02839,O02839,Hamburg,Vancouver,CMA CGM,Sea,2024-06-11,2024-07-01,22,20,Delivered
S02840,O02840,Hamburg,Vancouver,Evergreen,Sea,2024-01-10,2024-02-07,22,28,Delayed
S02841,O02841,Singapore,Los Angeles,MSC,Sea,2024-01-22,2024-02-17,20,26,Delayed
S02842,O02842,Hamburg,Antwerp,MSC,Sea,2024-06-11,2024-06-21,5,10,Delayed
S02843,O02843,Hamburg,Tokyo,CMA CGM,Sea,2024-04-27,2024-05-26,28,29,Delayed
S02844,O02844,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-01-11,2024-01-12,2,1,Delivered
S02845,O02845,Shanghai,Los Angeles,MSC,Sea,2024-06-04,2024-06-21,18,17,Delivered
S02846,O02846,Hamburg,Antwerp,Maersk,Sea,2024-03-27,2024-04-03,5,7,Delayed
S02847,O02847,Shanghai,Los Angeles,MSC,Sea,2024-07-10,2024-07-30,18,20,Delayed
S02848,O02848,Hamburg,Antwerp,Maersk,Sea,2024-04-20,2024-04-24,5,4,Delivered
S02849,O02849,Shanghai,Sydney,CMA CGM,Sea,2024-03-18,2024-04-13,20,26,Delayed
S02850,O02850,Singapore,Los Angeles,Evergreen,Sea,2024-01-13,2024-02-05,20,23,Delayed
S02851,O02851,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-03-11,2024-03-31,20,20,Delivered
S02852,O02852,Singapore,Antwerp,Maersk,Sea,2024-06-03,2024-07-09,32,36,Delayed
S02853,O02853,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-03-10,2024-03-11,2,1,Delivered
S02854,O02854,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-06-17,2024-07-05,18,18,Delivered
S02855,O02855,Busan,Sydney,COSCO,Sea,2024-06-11,2024-06-30,16,19,Delayed
S02856,O02856,Singapore,Los Angeles,Maersk,Sea,2024-06-30,2024-07-23,20,23,Delayed
S02857,O02857,Shanghai,Sydney,CMA CGM,Sea,2024-07-05,2024-07-30,20,25,Delayed
S02858,O02858,Singapore,Antwerp,COSCO,Sea,2024-03-25,2024-05-02,32,38,Delayed
S02859,O02859,Nhava Sheva,Houston,Maersk,Sea,2024-03-28,2024-04-30,30,33,Delayed
S02860,O02860,Busan,Sydney,MSC,Sea,2024-04-28,2024-05-19,16,21,Delayed
S02861,O02861,Hamburg,Antwerp,MSC,Sea,2024-06-21,2024-06-30,5,9,Delayed
S02862,O02862,Shanghai,Los Angeles,Evergreen,Sea,2024-05-26,2024-06-12,18,17,Delivered
S02863,O02863,Nhava Sheva,Houston,CMA CGM,Sea,2024-01-22,2024-02-22,30,31,Delayed
S02864,O02864,Nhava Sheva,Houston,CMA CGM,Sea,2024-03-18,2024-04-19,30,32,Delayed
S02865,O02865,Busan,Sydney,Evergreen,Sea,2024-04-29,2024-05-13,16,14,Delivered
S02866,O02866,Shanghai,Sydney,MSC,Sea,2024-06-08,2024-07-01,20,23,Delayed
S02867,O02867,Busan,New York,Maersk,Sea,2024-07-11,2024-08-14,32,34,Delayed
S02868,O02868,Busan,Sydney,MSC,Sea,2024-04-06,2024-04-28,16,22,Delayed
S02869,O02869,Shanghai,Sydney,Maersk,Sea,2024-01-25,2024-02-18,20,24,Delayed
S02870,O02870,Shanghai,New York,COSCO,Sea,2024-03-15,2024-04-14,30,30,Delivered
S02871,O02871,Hong Kong,Los Angeles,FedEx Logistics,Air,2024-05-20,2024-05-26,2,6,Delayed
S02872,O02872,Singapore,Los Angeles,Hapag-Lloyd,Sea,2024-06-02,2024-06-24,20,22,Delayed
S02873,O02873,Hamburg,Vancouver,Evergreen,Sea,2024-01-28,2024-02-22,22,25,Delayed
S02874,O02874,Nhava Sheva,Houston,Hapag-Lloyd,Sea,2024-02-27,2024-04-01,30,34,Delayed
S02875,O02875,Busan,Sydney,CMA CGM,Sea,2024-04-25,2024-05-11,16,16,Delivered
S02876,O02876,Singapore,London,FedEx Logistics,Air,2024-03-14,2024-03-15,2,1,Delivered
S02877,O02877,Hamburg,Vancouver,Hapag-Lloyd,Sea,2024-06-16,2024-07-08,22,22,Delivered
S02878,O02878,Shanghai,New York,Hapag-Lloyd,Sea,2024-05-28,2024-07-01,30,34,Delayed
S02879,O02879,Tokyo,Sydney,DHL Aviation,Air,2024-06-11,2024-06-12,2,1,Delivered
S02880,O02880,Singapore,Felixstowe,COSCO,Sea,2024-06-07,2024-07-17,34,40,Delayed
S02881,O02881,Dubai,London,FedEx Logistics,Air,2024-01-06,2024-01-11,2,5,Delayed
S02882,O02882,Singapore,Felixstowe,COSCO,Sea,2024-06-09,2024-07-18,34,39,Delayed
S02883,O02883,Hamburg,Vancouver,Maersk,Sea,2024-07-09,2024-08-04,22,26,Delayed
S02884,O02884,Singapore,Los Angeles,MSC,Sea,2024-04-27,2024-05-20,20,23,Delayed
S02885,O02885,Singapore,Los Angeles,MSC,Sea,2024-04-30,2024-05-21,20,21,Delayed
S02886,O02886,Hamburg,Tokyo,Maersk,Sea,2024-01-08,2024-02-06,28,29,Delayed
S02887,O02887,Busan,Sydney,MSC,Sea,2024-06-24,2024-07-15,16,21,Delayed
S02888,O02888,Singapore,London,FedEx Logistics,Air,2024-05-08,2024-05-09,2,1,Delivered
S02889,O02889,Frankfurt,New York,DHL Aviation,Air,2024-03-03,2024-03-10,2,7,Delayed
S02890,O02890,Shanghai,New York,Maersk,Sea,2024-07-10,2024-08-07,30,28,Delivered
S02891,O02891,Busan,New York,COSCO,Sea,2024-04-30,2024-06-05,32,36,Delayed
S02892,O02892,Busan,New York,CMA CGM,Sea,2024-07-02,2024-08-09,32,38,Delayed
S02893,O02893,Shanghai,Sydney,Evergreen,Sea,2024-05-16,2024-06-03,20,18,Delivered
S02894,O02894,Hamburg,Antwerp,Maersk,Sea,2024-03-15,2024-03-24,5,9,Delayed
S02895,O02895,Hong Kong,Los Angeles,DHL Aviation,Air,2024-04-03,2024-04-09,2,6,Delayed
S02896,O02896,Nhava Sheva,Houston,Evergreen,Sea,2024-06-15,2024-07-20,30,35,Delayed
S02897,O02897,Shanghai,New York,Maersk,Sea,2024-02-07,2024-03-10,30,32,Delayed
S02898,O02898,Shanghai,Sydney,Maersk,Sea,2024-07-03,2024-07-23,20,20,Delivered
S02899,O02899,Singapore,Antwerp,CMA CGM,Sea,2024-02-06,2024-03-10,32,33,Delayed
S02900,O02900,Singapore,Los Angeles,CMA CGM,Sea,2024-01-25,2024-02-17,20,23,Delayed
S02901,O02901,Shanghai,New York,Hapag-Lloyd,Sea,2024-06-30,2024-08-04,30,35,Delayed
S02902,O02902,Hamburg,Tokyo,CMA CGM,Sea,2024-03-16,2024-04-18,28,33,Delayed
S02903,O02903,Busan,Sydney,Evergreen,Sea,2024-03-07,2024-03-25,16,18,Delayed
S02904,O02904,Singapore,Felixstowe,MSC,Sea,2024-05-13,2024-06-18,34,36,Delayed
S02905,O02905,Hamburg,Vancouver,COSCO,Sea,2024-04-02,2024-04-26,22,24,Delayed
S02906,O02906,Hamburg,Antwerp,MSC,Sea,2024-05-25,2024-06-01,5,7,Delayed
S02907,O02907,Busan,Sydney,Evergreen,Sea,2024-03-16,2024-04-01,16,16,Delivered
S02908,O02908,Hamburg,Antwerp,MSC,Sea,2024-02-07,2024-02-14,5,7,Delayed
S02909,O02909,Frankfurt,New York,DHL Aviation,Air,2024-01-08,2024-01-11,2,3,Delayed
S02910,O02910,Singapore,Felixstowe,COSCO,Sea,2024-01-04,2024-02-09,34,36,Delayed
S02911,O02911,Nhava Sheva,Houston,Evergreen,Sea,2024-05-12,2024-06-15,30,34,Delayed
S02912,O02912,Singapore,Felixstowe,CMA CGM,Sea,2024-06-13,2024-07-17,34,34,Delivered
S02913,O02913,Nhava Sheva,Houston,CMA CGM,Sea,2024-05-13,2024-06-15,30,33,Delayed
S02914,O02914,Busan,Sydney,Evergreen,Sea,2024-02-13,2024-03-06,16,22,Delayed
S02915,O02915,Busan,Sydney,Hapag-Lloyd,Sea,2024-01-04,2024-01-19,16,15,Delivered
S02916,O02916,Hamburg,Tokyo,MSC,Sea,2024-02-27,2024-03-26,28,28,Delivered
S02917,O02917,Hamburg,Antwerp,Maersk,Sea,2024-06-15,2024-06-21,5,6,Delayed
S02918,O02918,Busan,Sydney,COSCO,Sea,2024-06-12,2024-06-26,16,14,Delivered
S02919,O02919,Dubai,London,DHL Aviation,Air,2024-07-08,2024-07-11,2,3,Delayed
S02920,O02920,Shanghai,Los Angeles,Hapag-Lloyd,Sea,2024-06-09,2024-06-26,18,17,Delivered
S02921,O02921,Dubai,London,DHL Aviation,Air,2024-03-10,2024-03-18,2,8,Delayed
S02922,O02922,Hong Kong,Los Angeles,DHL Aviation,Air,2024-01-15,2024-01-22,2,7,Delayed
S02923,O02923,Singapore,Los Angeles,MSC,Sea,2024-03-06,2024-03-26,20,20,Delivered
S02924,O02924,Singapore,Antwerp,MSC,Sea,2024-02-28,2024-04-05,32,37,Delayed
S02925,O02925,Shanghai,Sydney,CMA CGM,Sea,2024-05-21,2024-06-12,20,22,Delayed
S02926,O02926,Singapore,Los Angeles,Evergreen,Sea,2024-01-17,2024-02-06,20,20,Delivered
S02927,O02927,Shanghai,Los Angeles,MSC,Sea,2024-02-28,2024-03-18,18,19,Delayed
S02928,O02928,Shanghai,Sydney,Hapag-Lloyd,Sea,2024-04-28,2024-05-17,20,19,Delivered
