OrderID,CustomerID,ProductID,OrderDate,Quantity,OrderValue
O03127,C001,P004,2024-02-23,758,137.37
O03128,C024,P025,2024-06-10,366,163.17
O03129,C036,P039,2024-03-23,463,296.77
O03130,C032,P020,2024-06-24,583,116.92
O03131,C030,P021,2024-05-19,976,339.76
O03132,C014,P044,2024-07-07,749,136.36
O03133,C007,P035,2024-07-12,958,423.55
O03134,C040,P002,2024-03-03,813,387.31
O03135,C021,P046,2024-01-23,553,157.83
O03136,C010,P001,2024-06-12,597,479.86
O03137,C027,P007,2024-06-28,924,373.93
O03138,C012,P010,2024-06-28,565,261.11
O03139,C031,P015,2024-03-14,139,487.61
O03140,C038,P033,2024-01-04,894,107.95
O03141,C034,P008,2024-03-16,466,92.92
O03142,C016,P028,2024-02-18,226,300.67
O03143,C024,P031,2024-06-24,855,338.73
O03144,C024,P035,2024-01-27,817,446.9
O03145,C027,P031,2024-07-13,160,306.16
O03146,C011,P042,2024-03-30,493,343.95
O03147,C001,P011,2024-06-29,736,426.02
O03148,C040,P034,2024-04-17,97,406.16
O03149,C029,P047,2024-02-05,896,452.35
O03150,C037,P049,2024-05-24,466,245.53
O03151,C037,P002,2024-02-15,641,80.67
O03152,C019,P005,2024-04-26,907,121.5
O03153,C038,P044,2024-02-23,123,345.53
O03154,C025,P032,2024-03-29,268,388.33
O03155,C003,P044,2024-03-27,596,128.71
O03156,C001,P046,2024-06-26,330,272.25
O03157,C015,P002,2024-06-21,147,316.76
O03158,C037,P044,2024-03-08,78,431.77
O03159,C033,P034,2024-03-12,230,175.24
O03160,C014,P042,2024-05-20,893,147.38
O03161,C030,P010,2024-04-17,81,263.26
O03162,C005,P042,2024-06-23,652,58.31
O03163,C031,P015,2024-03-10,800,174.5
O03164,C030,P012,2024-02-05,949,127.91
O03165,C037,P024,2024-05-12,600,358.84
O03166,C002,P043,2024-06-06,157,212.34
O03167,C030,P019,2024-01-20,728,293.01
O03168,C033,P027,2024-05-31,185,107.26
O03169,C035,P027,2024-04-14,542,160.08
O03170,C016,P041,2024-03-11,597,318.39
O03171,C024,P011,2024-01-17,304,211.01
O03172,C012,P042,2024-05-13,113,443.13
O03173,C003,P005,2024-05-26,453,371.98
O03174,C024,P007,2024-04-12,421,81.48
O03175,C032,P029,2024-03-08,823,390.44
O03176,C019,P014,2024-03-03,750,243.69
O03177,C027,P019,2024-06-09,498,329.78
O03178,C019,P041,2024-06-17,491,459.03
O03179,C001,P014,2024-06-15,296,211.17
O03180,C025,P033,2024-03-09,846,363.22
O03181,C007,P021,2024-06-28,758,110.46
O03182,C023,P003,2024-04-13,689,410.19
O03183,C016,P003,2024-01-09,515,421.48
O03184,C033,P022,2024-04-02,468,323.73
O03185,C013,P049,2024-07-19,763,329.95
O03186,C015,P009,2024-04-16,886,420.33
O03187,C040,P008,2024-05-30,672,166.86
O03188,C022,P045,2024-07-03,546,455.24
O03189,C017,P014,2024-03-01,940,161.5
O03190,C032,P005,2024-05-28,228,160.12
O03191,C003,P028,2024-02-26,170,323.13
O03192,C030,P042,2024-04-23,113,228.42
O03193,C033,P031,2024-06-06,940,290.67
O03194,C006,P036,2024-01-13,526,411.21
O03195,C027,P025,2024-01-17,720,313.45
O03196,C013,P018,2024-05-25,715,89.5
O03197,C022,P025,2024-03-25,549,394.04
O03198,C017,P009,2024-02-12,511,414.76
O03199,C003,P041,2024-02-03,715,249.28
O03200,C033,P019,2024-07-11,232,335.14
O03201,C030,P043,2024-01-31,114,136.46
O03202,C026,P020,2024-03-28,620,487.57
O03203,C008,P017,2024-04-22,897,149.73
O03204,C035,P037,2024-03-11,959,154.02
O03205,C006,P030,2024-04-06,372,453.44
O03206,C001,P033,2024-06-02,575,332.11
O03207,C001,P004,2024-05-02,936,120.0
O03208,C034,P036,2024-01-28,225,301.07
O03209,C003,P011,2024-04-10,819,196.62
O03210,C016,P017,2024-03-04,348,81.09
O03211,C008,P001,2024-07-16,225,128.57
O03212,C015,P037,2024-01-19,187,82.14
O03213,C037,P009,2024-01-07,202,463.59
O03214,C013,P030,2024-06-05,51,383.66
O03215,C040,P032,2024-06-01,998,128.35
O03216,C016,P016,2024-04-17,202,304.15
O03217,C004,P001,2024-02-26,206,414.58
O03218,C035,P045,2024-02-13,380,123.36
O03219,C018,P001,2024-02-06,91,225.14
O03220,C009,P018,2024-02-05,146,267.45
O03221,C034,P026,2024-03-18,94,59.75
O03222,C038,P044,2024-03-09,574,276.68
O03223,C017,P030,2024-02-10,757,245.45
O03224,C011,P038,2024-01-07,65,438.99
O03225,C030,P026,2024-02-14,649,368.29
O03226,C002,P018,2024-05-28,969,191.89
O03227,C036,P012,2024-06-21,66,426.73
O03228,C028,P047,2024-02-13,943,498.53
O03229,C030,P036,2024-02-03,219,419.11
O03230,C032,P011,2024-06-07,935,380.54
O03231,C014,P037,2024-03-25,588,135.16
O03232,C019,P021,2024-05-05,281,249.73
O03233,C005,P048,2024-01-14,240,223.07
O03234,C040,P003,2024-03-09,985,468.05
O03235,C023,P027,2024-05-17,349,139.22
O03236,C001,P027,2024-06-14,858,471.55
O03237,C015,P008,2024-06-08,199,494.58
O03238,C016,P049,2024-05-12,836,289.3
O03239,C029,P039,2024-02-15,100,225.67
O03240,C020,P022,2024-03-21,512,157.04
O03241,C036,P048,2024-06-20,386,172.61
O03242,C009,P015,2024-02-25,496,221.52
O03243,C027,P012,2024-01-19,905,215.52
O03244,C003,P043,2024-02-27,835,433.91
O03245,C005,P039,2024-05-21,735,257.53
O03246,C013,P046,2024-06-24,701,167.82
O03247,C022,P010,2024-03-17,840,56.77
O03248,C010,P018,2024-04-01,199,345.22
O03249,C023,P011,2024-01-16,473,357.18
O03250,C034,P042,2024-02-21,840,279.74
O03251,C029,P050,2024-01-04,437,375.87
O03252,C008,P041,2024-03-04,759,296.72
O03253,C025,P015,2024-05-01,725,405.98
O03254,C022,P019,2024-06-05,784,68.84
O03255,C009,P001,2024-02-13,773,121.39
O03256,C028,P050,2024-06-30,516,301.58
O03257,C027,P038,2024-05-22,418,96.16
O03258,C001,P021,2024-05-02,550,62.91
O03259,C031,P013,2024-02-10,698,59.28
O03260,C015,P034,2024-06-23,925,132.54
O03261,C004,P001,2024-01-16,736,66.99
O03262,C001,P006,2024-05-30,162,77.48
O03263,C004,P037,2024-01-13,227,418.38
O03264,C008,P050,2024-02-13,992,51.65
O03265,C034,P031,2024-05-19,573,97.29
O03266,C019,P007,2024-01-30,526,276.68
O03267,C028,P024,2024-02-11,342,489.27
O03268,C026,P012,2024-01-21,803,176.62
O03269,C039,P023,2024-02-05,994,354.16
O03270,C024,P015,2024-04-03,572,267.04
O03271,C031,P038,2024-05-26,141,192.8
O03272,C011,P012,2024-03-18,992,369.43
O03273,C024,P036,2024-01-14,727,139.68
O03274,C034,P015,2024-02-05,530,78.19
O03275,C034,P031,2024-04-05,387,190.42
O03276,C026,P014,2024-06-05,235,169.52
O03277,C019,P026,2024-02-08,464,76.14
O03278,C012,P039,2024-05-04,312,279.8
O03279,C012,P002,2024-02-09,907,326.72
O03280,C007,P048,2024-01-04,348,150.72
O03281,C003,P005,2024-01-26,494,338.38
O03282,C029,P047,2024-06-03,76,381.84
O03283,C003,P017,2024-04-27,786,159.92
O03284,C018,P007,2024-02-11,977,464.01
O03285,C023,P003,2024-02-25,565,367.4
O03286,C024,P018,2024-01-04,910,128.74
O03287,C023,P032,2024-02-26,340,83.66
O03288,C036,P049,2024-01-31,879,488.71
O03289,C016,P017,2024-02-01,231,358.3
O03290,C033,P008,2024-06-12,420,87.73
O03291,C029,P047,2024-03-12,942,158.45
O03292,C037,P001,2024-07-07,383,150.63
O03293,C038,P037,2024-05-28,158,373.2
O03294,C022,P032,2024-06-17,203,298.48
O03295,C025,P036,2024-05-03,359,341.77
O03296,C034,P049,2024-01-26,154,240.71
O03297,C036,P012,2024-07-04,447,101.79
O03298,C013,P026,2024-06-29,195,167.17
O03299,C019,P043,2024-06-11,171,308.86
O03300,C013,P045,2024-04-28,833,308.28
O03301,C015,P010,2024-05-24,656,212.21
O03302,C018,P047,2024-03-19,996,381.03
O03303,C021,P018,2024-03-26,847,334.34
O03304,C009,P006,2024-03-01,617,131.96
O03305,C001,P049,2024-01-06,932,388.02
O03306,C009,P028,2024-07-17,616,427.27
O03307,C003,P036,2024-01-25,1000,400.38
O03308,C020,P031,2024-03-17,478,484.59
O03309,C032,P032,2024-06-12,665,278.92
O03310,C034,P037,2024-05-29,444,357.95
O03311,C034,P027,2024-02-10,560,472.89
O03312,C015,P013,2024-02-25,897,371.39
O03313,C036,P048,2024-06-13,669,454.77
O03314,C022,P050,2024-05-13,209,194.14
O03315,C033,P004,2024-05-22,364,306.73
O03316,C011,P023,2024-04-11,220,209.54
O03317,C021,P036,2024-07-04,80,442.95
O03318,C008,P021,2024-06-29,276,321.85
O03319,C014,P005,2024-03-26,795,137.55
O03320,C023,P009,2024-02-24,118,186.2
O03321,C022,P043,2024-05-09,545,489.66
O03322,C029,P018,2024-01-20,290,396.48
O03323,C039,P012,2024-01-17,993,333.59
O03324,C006,P038,2024-02-02,508,398.26
O03325,C007,P020,2024-03-04,422,253.34
O03326,C024,P020,2024-04-19,240,195.62
O03327,C028,P048,2024-05-11,452,51.39
O03328,C037,P044,2024-01-31,994,493.0
O03329,C017,P026,2024-07-05,969,362.45
O03330,C028,P001,2024-01-31,601,101.56
O03331,C032,P020,2024-01-05,732,201.57
O03332,C023,P020,2024-02-10,704,428.43
O03333,C008,P042,2024-04-13,919,391.99
O03334,C003,P034,2024-03-25,419,196.9
O03335,C004,P041,2024-01-24,819,401.54
O03336,C013,P001,2024-01-05,460,358.99
O03337,C019,P031,2024-03-29,145,77.28
O03338,C030,P035,2024-03-22,526,483.29
O03339,C016,P041,2024-01-16,522,97.04
O03340,C008,P006,2024-07-11,981,392.83
O03341,C009,P045,2024-03-20,516,84.68
O03342,C013,P027,2024-01-16,888,223.44
O03343,C001,P028,2024-04-20,264,118.37
O03344,C031,P040,2024-06-28,586,300.89
O03345,C023,P038,2024-07-13,329,370.47
O03346,C022,P028,2024-06-20,807,77.64
O03347,C022,P021,2024-05-26,715,496.07
O03348,C037,P007,2024-05-31,388,129.93
O03349,C012,P031,2024-03-09,758,191.13
O03350,C039,P002,2024-01-16,154,219.38
O03351,C007,P022,2024-06-12,251,450.95
O03352,C026,P017,2024-06-23,335,398.16
O03353,C005,P025,2024-07-14,218,149.51
O03354,C016,P001,2024-01-07,80,188.59
O03355,C011,P003,2024-03-30,589,389.17
O03356,C021,P001,2024-02-21,935,423.79
O03357,C033,P035,2024-04-06,816,280.52
O03358,C015,P005,2024-05-20,139,180.26
O03359,C013,P045,2024-04-13,571,235.26
O03360,C035,P017,2024-04-14,983,422.15
O03361,C005,P043,2024-03-11,843,467.03
O03362,C039,P005,2024-01-29,544,394.12
O03363,C010,P010,2024-04-07,690,99.95
O03364,C038,P020,2024-05-18,179,457.35
O03365,C001,P013,2024-04-15,204,56.51
O03366,C014,P043,2024-07-12,634,59.7
O03367,C008,P022,2024-06-08,366,111.4
O03368,C020,P045,2024-06-04,206,278.1
O03369,C038,P045,2024-07-17,621,95.75
O03370,C008,P003,2024-02-06,393,315.67
O03371,C006,P012,2024-01-04,750,167.44
O03372,C010,P045,2024-03-12,962,138.86
O03373,C010,P021,2024-01-02,475,270.48
O03374,C011,P039,2024-02-15,175,253.2
O03375,C016,P047,2024-02-12,241,73.63
O03376,C021,P022,2024-06-02,955,187.8
O03377,C013,P018,2024-06-07,284,455.0
O03378,C033,P041,2024-07-02,843,293.1
O03379,C037,P007,2024-04-16,336,297.65
O03380,C002,P026,2024-02-25,863,234.24
O03381,C037,P013,2024-04-11,70,377.37
O03382,C039,P003,2024-07-04,303,278.7
O03383,C021,P042,2024-05-03,389,236.83
O03384,C025,P006,2024-04-25,289,169.66
O03385,C009,P015,2024-05-22,247,485.68
O03386,C016,P002,2024-03-10,761,163.01
O03387,C020,P012,2024-01-24,546,109.93
O03388,C023,P006,2024-01-03,803,418.96
O03389,C023,P019,2024-06-03,864,94.05
O03390,C008,P049,2024-05-25,485,498.47
O03391,C006,P006,2024-06-13,203,287.62
O03392,C021,P027,2024-02-07,707,90.47
O03393,C026,P012,2024-06-01,963,158.64
O03394,C026,P048,2024-02-04,595,238.24
O03395,C006,P013,2024-04-04,529,264.6
O03396,C026,P043,2024-05-01,665,51.95
O03397,C023,P039,2024-04-02,61,441.11
O03398,C034,P014,2024-03-13,160,56.74
O03399,C020,P027,2024-03-09,659,169.98
O03400,C029,P019,2024-01-15,659,472.56
O03401,C012,P004,2024-05-08,670,432.09
O03402,C026,P033,2024-05-01,126,497.26
O03403,C033,P033,2024-04-29,578,369.83
O03404,C005,P042,2024-01-01,233,116.14
O03405,C037,P023,2024-06-08,140,475.06
O03406,C004,P027,2024-06-04,223,322.86
O03407,C020,P010,2024-03-18,76,216.62
O03408,C013,P003,2024-01-06,482,381.1
O03409,C007,P010,2024-05-04,623,274.35
O03410,C014,P014,2024-07-02,730,444.63
O03411,C002,P042,2024-05-09,842,302.09
O03412,C005,P013,2024-01-05,497,410.06
O03413,C037,P019,2024-03-19,557,166.44
O03414,C009,P008,2024-07-19,333,129.37
O03415,C035,P012,2024-03-08,514,94.63
O03416,C038,P036,2024-07-19,81,182.43
O03417,C026,P038,2024-04-27,233,126.28
O03418,C011,P023,2024-04-19,930,302.75
O03419,C031,P041,2024-03-17,69,266.49
O03420,C008,P031,2024-02-09,936,242.34
O03421,C038,P045,2024-06-01,656,213.63
O03422,C023,P015,2024-01-15,96,168.0
O03423,C006,P042,2024-02-26,960,324.55
O03424,C004,P026,2024-03-17,303,472.92
O03425,C040,P024,2024-06-14,685,490.86
O03426,C001,P003,2024-05-02,689,250.0
O03427,C004,P030,2024-03-14,950,160.0
O03428,C032,P014,2024-05-25,384,499.25
O03429,C002,P050,2024-07-17,643,53.29
O03430,C013,P043,2024-05-28,265,494.8
O03431,C027,P045,2024-05-13,575,429.12
O03432,C038,P034,2024-06-19,751,195.32
O03433,C017,P045,2024-01-17,442,328.51
O03434,C025,P047,2024-04-10,781,225.1
O03435,C005,P044,2024-05-29,610,308.59
O03436,C038,P008,2024-01-11,562,364.84
O03437,C015,P041,2024-05-02,214,395.48
O03438,C038,P050,2024-05-12,690,209.82
O03439,C005,P040,2024-03-10,551,361.28
O03440,C034,P026,2024-03-12,82,253.34
O03441,C030,P049,2024-01-23,801,269.06
O03442,C024,P050,2024-03-15,853,58.23
O03443,C024,P046,2024-06-12,455,276.45
O03444,C036,P002,2024-04-19,351,400.19
O03445,C037,P004,2024-05-07,849,371.31
O03446,C013,P036,2024-01-23,859,362.62
O03447,C037,P029,2024-04-02,738,293.44
O03448,C038,P006,2024-01-19,305,330.21
O03449,C008,P032,2024-01-17,106,383.7
O03450,C019,P025,2024-05-28,435,315.36
O03451,C017,P043,2024-01-28,535,310.57
O03452,C037,P013,2024-04-26,949,279.47
O03453,C026,P039,2024-02-05,323,286.12
O03454,C016,P047,2024-02-27,432,479.5
O03455,C023,P048,2024-05-30,929,419.19
O03456,C004,P041,2024-06-10,727,63.2
O03457,C019,P022,2024-07-10,287,62.47
O03458,C007,P019,2024-02-04,787,463.61
O03459,C006,P045,2024-03-02,992,238.32
O03460,C023,P008,2024-04-14,621,450.14
O03461,C040,P017,2024-05-30,75,139.2
O03462,C017,P003,2024-06-18,192,310.35
O03463,C028,P033,2024-01-24,549,459.33
O03464,C014,P014,2024-05-22,241,220.86
O03465,C002,P002,2024-02-01,280,351.82
O03466,C022,P033,2024-05-18,679,169.87
O03467,C037,P008,2024-02-03,907,199.33
O03468,C021,P043,2024-01-26,227,97.26
O03469,C013,P027,2024-05-15,765,113.74
O03470,C002,P035,2024-06-29,132,395.13
O03471,C010,P046,2024-04-28,457,57.87
O03472,C028,P006,2024-05-03,178,174.3
O03473,C020,P017,2024-01-13,127,199.73
O03474,C009,P047,2024-05-18,714,420.34
O03475,C010,P031,2024-04-30,745,448.92
O03476,C040,P041,2024-05-25,632,182.22
O03477,C040,P018,2024-06-26,929,407.01
O03478,C008,P046,2024-01-15,578,328.16
O03479,C037,P012,2024-05-13,444,240.85
O03480,C037,P015,2024-07-15,823,390.08
O03481,C025,P029,2024-06-14,307,75.28
O03482,C027,P024,2024-06-16,469,496.99
O03483,C002,P011,2024-01-10,938,383.53
O03484,C022,P049,2024-05-29,770,459.57
O03485,C002,P015,2024-05-05,355,315.72
O03486,C023,P048,2024-02-19,433,145.44
O03487,C031,P025,2024-01-31,110,266.18
O03488,C034,P032,2024-06-25,452,264.0
O03489,C016,P027,2024-06-04,794,298.52
O03490,C008,P039,2024-06-05,416,134.21
O03491,C034,P020,2024-05-30,435,364.36
O03492,C019,P032,2024-03-03,505,260.48
O03493,C023,P020,2024-01-27,823,407.8
O03494,C014,P020,2024-02-20,746,183.86
O03495,C008,P040,2024-07-02,87,89.53
O03496,C002,P012,2024-05-21,643,79.84
O03497,C037,P017,2024-02-21,199,395.4
O03498,C017,P033,2024-04-23,108,80.72
O03499,C039,P030,2024-04-02,219,75.49
O03500,C021,P009,2024-04-08,225,254.82
O03501,C039,P009,2024-01-21,816,238.74
O03502,C002,P030,2024-05-20,430,490.43
O03503,C004,P037,2024-06-16,446,255.84
O03504,C016,P014,2024-05-11,961,284.31
O03505,C034,P001,2024-06-30,489,303.32
O03506,C016,P050,2024-04-27,902,139.21
O03507,C033,P031,2024-02-02,570,359.22
O03508,C040,P044,2024-06-12,131,358.32
O03509,C010,P013,2024-04-23,396,486.15
O03510,C035,P007,2024-05-22,414,451.64
O03511,C013,P028,2024-01-25,660,399.01
O03512,C033,P032,2024-02-13,150,488.68
O03513,C002,P012,2024-01-07,265,430.14
O03514,C031,P029,2024-05-28,904,57.21
O03515,C005,P014,2024-02-26,348,209.73
O03516,C024,P005,2024-07-17,467,142.66
O03517,C033,P049,2024-05-11,298,130.27
O03518,C040,P029,2024-06-05,745,403.59
O03519,C003,P024,2024-01-30,524,194.74
O03520,C040,P035,2024-06-25,879,84.94
O03521,C035,P001,2024-01-20,680,301.37
O03522,C028,P044,2024-04-14,946,54.11
O03523,C035,P037,2024-07-17,613,488.22
O03524,C039,P007,2024-06-16,782,102.94
O03525,C008,P020,2024-05-10,545,94.34
O03526,C036,P044,2024-03-01,353,487.59
O03527,C006,P022,2024-01-28,885,334.27
O03528,C013,P013,2024-01-08,398,325.69
O03529,C038,P004,2024-04-18,112,445.81
O03530,C003,P022,2024-04-27,371,141.62
O03531,C028,P009,2024-06-07,797,271.24
O03532,C036,P027,2024-01-22,649,282.68
O03533,C013,P004,2024-05-17,163,250.02
O03534,C012,P026,2024-04-18,104,325.12
O03535,C040,P010,2024-03-05,961,372.5
O03536,C020,P024,2024-05-02,301,261.44
O03537,C026,P040,2024-04-05,897,237.52
O03538,C026,P045,2024-02-12,109,368.95
O03539,C010,P036,2024-06-03,891,397.29
O03540,C008,P029,2024-03-19,681,333.06
O03541,C035,P044,2024-05-22,795,460.88
O03542,C016,P015,2024-01-11,399,72.99
O03543,C029,P025,2024-02-25,452,67.58
O03544,C034,P021,2024-02-16,385,77.18
O03545,C018,P044,2024-05-22,499,399.96
O03546,C001,P027,2024-01-21,578,342.51
O03547,C032,P013,2024-06-07,846,83.47
O03548,C016,P028,2024-04-29,508,425.3
O03549,C016,P045,2024-02-08,130,76.18
O03550,C008,P046,2024-06-21,81,330.42
O03551,C037,P030,2024-03-31,413,348.13
O03552,C002,P007,2024-03-04,219,54.52
O03553,C015,P002,2024-05-07,907,294.77
O03554,C013,P019,2024-04-06,562,101.47
O03555,C022,P002,2024-01-06,187,397.27
O03556,C011,P022,2024-07-14,712,247.26
O03557,C012,P028,2024-04-26,135,435.38
O03558,C035,P046,2024-03-22,366,400.68
O03559,C008,P045,2024-04-09,216,485.01
O03560,C023,P036,2024-02-18,416,409.61
O03561,C010,P019,2024-06-17,249,184.15
O03562,C010,P034,2024-02-09,991,420.77
O03563,C022,P029,2024-05-10,439,479.75
O03564,C014,P025,2024-02-13,224,156.7
O03565,C027,P046,2024-01-22,157,401.86
O03566,C022,P001,2024-07-09,196,189.71
O03567,C022,P021,2024-06-18,850,390.15
O03568,C026,P033,2024-03-27,506,472.68
O03569,C004,P034,2024-06-09,598,68.12
O03570,C014,P023,2024-06-27,923,427.45
O03571,C010,P038,2024-05-02,565,419.64
O03572,C036,P010,2024-06-02,94,407.55
O03573,C006,P016,2024-03-19,529,469.13
O03574,C012,P035,2024-07-07,232,326.8
O03575,C029,P006,2024-02-15,459,467.41
O03576,C008,P041,2024-02-29,461,329.25
O03577,C036,P004,2024-06-13,111,402.63
O03578,C017,P005,2024-05-13,828,358.04
O03579,C003,P011,2024-04-19,694,74.4
O03580,C005,P011,2024-07-09,198,441.1
O03581,C009,P023,2024-07-12,602,492.16
O03582,C020,P032,2024-07-19,835,118.75
O03583,C030,P020,2024-05-14,577,438.49
O03584,C033,P037,2024-03-14,971,362.61
O03585,C027,P037,2024-02-28,993,277.69
O03586,C009,P011,2024-06-28,394,490.46
O03587,C007,P014,2024-05-24,432,347.37
O03588,C030,P046,2024-07-06,725,302.89
O03589,C014,P031,2024-01-24,763,170.29
O03590,C020,P006,2024-01-28,374,387.61
O03591,C037,P039,2024-01-06,433,109.57
O03592,C004,P049,2024-02-01,322,231.58
O03593,C022,P040,2024-01-02,599,316.99
O03594,C026,P008,2024-02-11,163,60.98
O03595,C019,P047,2024-03-17,992,268.63
O03596,C027,P043,2024-06-20,767,415.05
O03597,C019,P037,2024-01-28,848,169.54
O03598,C001,P023,2024-03-16,113,85.6
O03599,C027,P033,2024-07-16,153,424.09
O03600,C024,P030,2024-03-19,873,191.61
O03601,C024,P011,2024-03-06,275,192.16
O03602,C033,P039,2024-07-11,528,106.5
O03603,C024,P001,2024-03-21,408,418.83
O03604,C018,P005,2024-02-07,151,51.44
O03605,C006,P021,2024-05-04,362,54.69
O03606,C037,P011,2024-06-05,226,327.86
O03607,C013,P019,2024-06-24,469,229.37
O03608,C029,P011,2024-06-01,425,373.8
O03609,C036,P015,2024-03-16,411,173.53
O03610,C039,P038,2024-04-04,374,254.44
O03611,C014,P020,2024-04-20,581,384.64
O03612,C001,P004,2024-03-26,208,162.34
O03613,C039,P047,2024-01-08,717,257.72
O03614,C039,P025,2024-02-10,750,255.64
O03615,C011,P035,2024-05-17,456,220.41
O03616,C033,P009,2024-05-26,951,280.39
O03617,C002,P018,2024-06-08,92,238.5
O03618,C037,P041,2024-01-14,363,498.35
O03619,C019,P008,2024-02-26,60,461.32
O03620,C002,P007,2024-02-29,852,348.36
O03621,C008,P005,2024-01-14,300,112.41
O03622,C016,P039,2024-03-02,601,298.52
O03623,C020,P038,2024-05-11,467,241.73
O03624,C026,P031,2024-05-15,255,484.89
O03625,C033,P008,2024-03-11,940,209.98
O03626,C037,P006,2024-03-02,237,125.75
O03627,C039,P001,2024-01-21,310,136.68
O03628,C026,P003,2024-07-16,982,192.52
O03629,C004,P018,2024-05-26,827,156.91
O03630,C020,P045,2024-06-28,800,164.54
O03631,C025,P049,2024-07-04,681,167.14
O03632,C005,P046,2024-02-05,127,56.29
O03633,C001,P040,2024-04-23,675,336.67
O03634,C014,P041,2024-04-02,934,66.9
O03635,C027,P050,2024-02-13,959,405.52
O03636,C022,P007,2024-01-23,697,480.78
O03637,C007,P003,2024-04-28,313,58.89
O03638,C018,P028,2024-03-19,317,391.98
O03639,C015,P035,2024-04-12,640,301.71
O03640,C010,P034,2024-02-08,366,67.32
O03641,C020,P047,2024-01-17,312,382.12
O03642,C032,P037,2024-06-06,96,363.39
O03643,C022,P041,2024-06-17,555,480.19
O03644,C021,P033,2024-02-26,113,199.56
O03645,C008,P028,2024-03-09,299,97.06
O03646,C011,P029,2024-06-03,996,210.74
O03647,C001,P027,2024-07-14,724,353.48
O03648,C007,P022,2024-02-10,244,324.71
O03649,C001,P021,2024-01-07,991,60.59
O03650,C031,P046,2024-04-16,774,497.53
O03651,C033,P041,2024-07-15,832,105.65
O03652,C040,P049,2024-04-24,600,369.11
O03653,C013,P044,2024-01-15,696,155.44
O03654,C016,P038,2024-01-09,290,267.18
O03655,C033,P007,2024-07-18,844,146.7
O03656,C007,P009,2024-01-01,141,256.72
O03657,C038,P046,2024-06-05,341,177.5
O03658,C030,P005,2024-03-23,601,79.42
O03659,C008,P004,2024-03-06,238,436.97
O03660,C028,P008,2024-01-07,970,224.75
O03661,C035,P049,2024-01-26,994,447.17
O03662,C014,P027,2024-03-26,128,75.68
O03663,C002,P030,2024-05-07,455,442.15
O03664,C031,P001,2024-04-06,239,195.94
O03665,C040,P008,2024-05-15,917,108.19
O03666,C031,P031,2024-01-27,298,479.09
O03667,C026,P035,2024-02-10,719,197.19
O03668,C032,P035,2024-06-13,833,440.31
O03669,C023,P048,2024-01-16,181,276.13
O03670,C005,P027,2024-03-15,884,347.66
O03671,C028,P015,2024-05-21,125,499.35
O03672,C024,P009,2024-04-01,728,192.77
O03673,C025,P046,2024-04-27,546,292.9
O03674,C001,P021,2024-06-05,971,383.43
O03675,C006,P028,2024-02-01,731,387.04
O03676,C039,P006,2024-04-07,138,460.1
O03677,C019,P002,2024-02-23,703,490.65
O03678,C010,P050,2024-03-22,361,112.47
O03679,C040,P027,2024-06-03,727,474.89
O03680,C037,P029,2024-04-20,471,282.34
O03681,C037,P001,2024-06-06,102,493.87
O03682,C012,P033,2024-05-22,875,467.4
